,full_text,hashtag,id
3129,"RT @beewinters: Things @_UoW gave me DURING my studies:
1. A really well paid job
2. Research Assistant role alongside an amazing researche…",[],1030099959255846914
3130,RT @linfootm: Very excited that the publication date of Transnationalizing Radio Research is September 27. I’ve got a co-authored piece wit…,[],1030092320765620224
3131,"The portrayal of disfigurement in the UK media must change. This policy brief is based on recent research that found a general negative and sensationalised attitude towards disfigurement in the media.
https://t.co/vD3R4lwE12",[],1030090464240840704
3132,"RT @beewinters: Things @_UoW gave me DURING my studies:
1. A really well paid job
2. Research Assistant role alongside an amazing researche…",[],1030062963741347840
3133,"RT @beewinters: Things @_UoW gave me DURING my studies:
1. A really well paid job
2. Research Assistant role alongside an amazing researche…",[],1030055935664959488
3134,"RT @beewinters: Things @_UoW gave me DURING my studies:
1. A really well paid job
2. Research Assistant role alongside an amazing researche…",[],1030048622547791872
3135,"RT @beewinters: Things @_UoW gave me DURING my studies:
1. A really well paid job
2. Research Assistant role alongside an amazing researche…",[],1030031710505914368
3136,"RT @beewinters: Things @_UoW gave me DURING my studies:
1. A really well paid job
2. Research Assistant role alongside an amazing researche…",[],1030031369848676352
3137,"Things @_UoW gave me DURING my studies:
1. A really well paid job
2. Research Assistant role alongside an amazing researcher
3. My name in a published paper!
4. Beautiful campus 
5. Mental health support 
Rankings mean nothing. Go where you feel at home. ✨",[],1030031028960849920
3138,"RT @_PattersonChris: “Until now, there has been little research into health management for travelling seniors”

@LizHalcomb @Teacher_Mo and…",[],1030019379449057280
3139,"Fantastic news from @NewsLifeScience about the #TitanKrios that's destined for @UOW &amp; @MolHorizons!

https://t.co/vc7LECrf10

Apply now for the positions of founding Heads of School of SEALS and SCMB

For more, contact me &amp; visit:
https://t.co/iJq4lUc4HV

#Leadership #Academia https://t.co/hlOBPiyI3b","['TitanKrios', 'Leadership', 'Academia']",1031322178866884609
3140,"‘The Contortions of Modern Cricket’ ‘The Continuing Story of Lee Heater’ ‘The Bob Sleigh Case’ – freak injustice. ‘The Medical Effects of Mind-Altering Substances´

#OZ #Magazine
Issue 35
May 1971
London 
(35/48)

Editor: Richard Neville. 
https://t.co/gMxmgDK7Sw https://t.co/Oub7PwzfTG","['OZ', 'Magazine']",1029705669786656768
3141,RT @uowresearch: Things are looking up for @projectGELdom. With the help of a $1 million grant from the @MedResearchNSW Medical Devices Fun…,[],1028833713130549248
3142,Medical care for wounded ants https://t.co/9J2SxsJx23 via @Uni_WUE @EurekAlert,[],1028825216355590144
3143,"@nickrey11 @EngAustralia @StVincentsMelb @UOW When you’re up to medical trials, my wife would love some cartilage back in her knee. Netball was not a kind mistress.",[],1028620214747811840
3144,@thecspstudents @UoW_Physio @KMiddletonCSP @thecsp How do you feel blockchain technology will affect physiotherapy and the medical industry? #CSPempowers,['CSPempowers'],1028237407303417856
3145,RT @ugwdead: is anyone worried they're going to be fucked up forever? like i started struggling with mental health issues at 11/12 and i'm…,[],1031182818557054977
3146,UOW Innovation Campus held a national forum hosted by CRCLCL to draw attention to health impacts suffered by low income households struggling with the price of energy bills #UOWTV #socialJ,"['UOWTV', 'socialJ']",1030997239903088641
3147,"RT @reasonable_hank: Cracking post from Losing in the Lucky Country on the inept and dishonest antivaxer, a product of @UOW @uowresearch -…",[],1030956673882501120
3148,RT @sara_deroy: Presenting my research on retention of Aboriginal Health Workers at the 3rd International Conference on General Practice an…,[],1030812934799286272
3149,RT @sara_deroy: Presenting my research on retention of Aboriginal Health Workers at the 3rd International Conference on General Practice an…,[],1030714577355304960
3150,"RT @reasonable_hank: Cracking post from Losing in the Lucky Country on the inept and dishonest antivaxer, a product of @UOW @uowresearch -…",[],1030708776859525121
3151,"RT @Postdocjobsaus: Vice-Chancellors Postdoctoral Research Fellowships - Faculty of Science, Medicine and Health @UOW #postdocjobsaus https…",['postdocjobsaus'],1030642548954431489
3152,"RT @reasonable_hank: Cracking post from Losing in the Lucky Country on the inept and dishonest antivaxer, a product of @UOW @uowresearch -…",[],1030632824791957504
3153,"RT @reasonable_hank: Cracking post from Losing in the Lucky Country on the inept and dishonest antivaxer, a product of @UOW @uowresearch -…",[],1030631726735749121
3154,"RT @reasonable_hank: Cracking post from Losing in the Lucky Country on the inept and dishonest antivaxer, a product of @UOW @uowresearch -…",[],1030628552436154368
3155,"RT @reasonable_hank: Cracking post from Losing in the Lucky Country on the inept and dishonest antivaxer, a product of @UOW @uowresearch -…",[],1030622239815692289
3156,"Cracking post from Losing in the Lucky Country on the inept and dishonest antivaxer, a product of @UOW @uowresearch - Judy Wilyman - unedited TV interview https://t.co/Alv0psiwiY via @advodiaboli #StopAVN #health #auspol #highered","['StopAVN', 'health', 'auspol', 'highered']",1030621466952265728
3157,RT @sara_deroy: Presenting my research on retention of Aboriginal Health Workers at the 3rd International Conference on General Practice an…,[],1030589251946070016
3158,"Presenting my research on retention of Aboriginal Health Workers at the 3rd International Conference on General Practice and Primary Care in Madrid, Spain 🇪🇸
#research #conference #madrid #aboriginal #health #generalpractice #primarycare #uow @uowresearch @WamindaSthCoast https://t.co/fzkFWDP5di","['research', 'conference', 'madrid', 'aboriginal', 'health', 'generalpractice', 'primarycare', 'uow']",1030588618367266816
3159,"How Many Of These Health Beneficial Tea Flavours Have You Tried?

#AfternoonTeaWeek https://t.co/Gc7L7Wtafr",['AfternoonTeaWeek'],1030411625659027456
3160,"Vice-Chancellors Postdoctoral Research Fellowships - Faculty of Science, Medicine and Health @UOW #postdocjobsaus https://t.co/M9C28gqeIs",['postdocjobsaus'],1030377783006978048
3161,RT @sophie4man: 2 years ago today I was delighted to accept a clearing place at @_UoW excited to be starting back in September and seeing w…,[],1030352893621219328
3162,"RT @_PattersonChris: “Until now, there has been little research into health management for travelling seniors”

@LizHalcomb @Teacher_Mo and…",[],1030242494078803969
3163,"RT @_PattersonChris: “Until now, there has been little research into health management for travelling seniors”

@LizHalcomb @Teacher_Mo and…",[],1030199239467384832
3164,"RT @beewinters: Things @_UoW gave me DURING my studies:
1. A really well paid job
2. Research Assistant role alongside an amazing researche…",[],1030172798361264128
3165,RT @WillisNewson: Do you struggle with making sense of how to evaluate arts and health projects? We are leading a @CreativeandCred programm…,[],1030147869729337344
3166,Do you struggle with making sense of how to evaluate arts and health projects? We are leading a @CreativeandCred programme of evaluation CPD in association with the University of Winchester (@UoW_HWBRG) starting on 4th Sept. Find out more and book  here - https://t.co/nteIfIPRUU https://t.co/YYTBZBP194,[],1030144660172242945
3167,"2 years ago today I was delighted to accept a clearing place at @_UoW excited to be starting back in September and seeing what my next year brings.... sure it will be filled with lots of learning , fun and most importantly plenty of amazing mental health support ❤️",[],1030128393474527238
3168,"RT @beewinters: Things @_UoW gave me DURING my studies:
1. A really well paid job
2. Research Assistant role alongside an amazing researche…",[],1030122425772658688
3169,"RT @beewinters: Things @_UoW gave me DURING my studies:
1. A really well paid job
2. Research Assistant role alongside an amazing researche…",[],1030113090443063297
3170,"RT @beewinters: Things @_UoW gave me DURING my studies:
1. A really well paid job
2. Research Assistant role alongside an amazing researche…",[],1030111953400815619
3171,"RT @beewinters: Things @_UoW gave me DURING my studies:
1. A really well paid job
2. Research Assistant role alongside an amazing researche…",[],1030099959255846914
3172,"A response is needed to the numerous issues spurred by the expansion of the gig economy, where flexible patterns of employment prevail in contrast to permanent jobs say @sallysharp and @Context__ 
https://t.co/xO9daKtqI2",[],1030090136816701440
3173,"As more journalist work begins to rely, or at least incorporate UGC, the risks to journalists have been shown to increase. This can lead to short, unpleasant careers, and in some cases, serious, long-lasting mental health risks. https://t.co/HRKUWSpM4R",[],1030089011292004354
3174,"RT @beewinters: Things @_UoW gave me DURING my studies:
1. A really well paid job
2. Research Assistant role alongside an amazing researche…",[],1030062963741347840
3175,"RT @beewinters: Things @_UoW gave me DURING my studies:
1. A really well paid job
2. Research Assistant role alongside an amazing researche…",[],1030055935664959488
3176,"RT @beewinters: Things @_UoW gave me DURING my studies:
1. A really well paid job
2. Research Assistant role alongside an amazing researche…",[],1030048622547791872
3177,"RT @beewinters: Things @_UoW gave me DURING my studies:
1. A really well paid job
2. Research Assistant role alongside an amazing researche…",[],1030031710505914368
3178,"RT @beewinters: Things @_UoW gave me DURING my studies:
1. A really well paid job
2. Research Assistant role alongside an amazing researche…",[],1030031369848676352
3179,"Things @_UoW gave me DURING my studies:
1. A really well paid job
2. Research Assistant role alongside an amazing researcher
3. My name in a published paper!
4. Beautiful campus 
5. Mental health support 
Rankings mean nothing. Go where you feel at home. ✨",[],1030031028960849920
3180,"RT @_PattersonChris: “Until now, there has been little research into health management for travelling seniors”

@LizHalcomb @Teacher_Mo and…",[],1030019379449057280
3181,RT @alexhains: ...and those learning to be health professionals who also attend the Recovery Camp come out with less stigmatising attitudes…,[],1030000123504250880
3182,"“Until now, there has been little research into health management for travelling seniors”

@LizHalcomb @Teacher_Mo and @KaaraCalma from @uownursing lead a team to find out more about #GreyNomads

@uowresearch @uow #nursing https://t.co/NJnLzzYzYR","['GreyNomads', 'nursing']",1029927057336094721
3183,RT @alexhains: ...and those learning to be health professionals who also attend the Recovery Camp come out with less stigmatising attitudes…,[],1029892095375376386
3184,Do you struggle with making sense of how to evaluate arts and health projects? We are leading a programme of evaluation CPD in association with the University of Winchester (@UoW_HWBRG) starting on 4th Sept. To find out more and to book click here -https://t.co/hbfiJJJokJ https://t.co/XUcTr4txIv,[],1029691673167593473
3185,RT @alexhains: ...and those learning to be health professionals who also attend the Recovery Camp come out with less stigmatising attitudes…,[],1029652336375787520
3186,"Notice a colleague's here... but not really here. 
Have a read of this piece and check out what assistance UOW can provide in the workplace. Such as the EAP, Campus Clinic or mental health training. https://t.co/dlYRPNUdJr https://t.co/IBTp61PeRy",[],1029639855276470272
3187,"...and those learning to be health professionals who also attend the Recovery Camp come out with less stigmatising attitudes re #MentalHealth compared to those doing traditional clinical placements, and these effects remain over time. @LornaMoxham @UOW @UOWGC @uowresearch https://t.co/y3nQKfpImD",['MentalHealth'],1029636605093412864
3188,RT @UOW: At #UniInTheBrewery on Wed night hear how the life-changing @Recovery_Camp improves health outcomes of people with a mental illnes…,['UniInTheBrewery'],1029500340737957888
3189,RT @UOW: At #UniInTheBrewery on Wed night hear how the life-changing @Recovery_Camp improves health outcomes of people with a mental illnes…,['UniInTheBrewery'],1029498401505726464
3190,RT @stewartvella: Interested in a postdoc in mental health through sport in one of the most beautiful places in the world? The University o…,[],1029348591767187456
3191,RT @_UoWSecurity: @_UoW @DawnHardman @MHatWORK very excited to have Christine and Dawn with us today for some mental health training! https…,[],1029339567747473408
3192,RT @MHResearchUniSA: Looking forward to hosting @MHResearchUniSA PhD candidate and @UOW academic @_PattersonChris to the @UniversitySA Ment…,[],1029284036701605889
3193,RT @UOW: At #UniInTheBrewery on Wed night hear how the life-changing @Recovery_Camp improves health outcomes of people with a mental illnes…,['UniInTheBrewery'],1029274257790889984
3194,@_UoW @DawnHardman @MHatWORK very excited to have Christine and Dawn with us today for some mental health training! https://t.co/9oNhkXBGle,[],1029258236753522688
3195,"Congratulations to UOW's Smart team, including alum Dr Mehrdad Amirghasemi on securing a $50K research grant. Details below https://t.co/9scWvWW8wU",[],1031410349151379456
3196,RT @illawarramerc: UOW’s SMART team wins $50K research grant https://t.co/w8xL0JifJH,[],1031337285004873728
3197,RT @profpascalperez: UOW’s SMART team wins $50K research grant https://t.co/5Fln107qZE via @illawarramerc,[],1031330069564678144
3198,RT @profpascalperez: UOW’s SMART team wins $50K research grant https://t.co/5Fln107qZE via @illawarramerc,[],1031120195757039617
3199,RT @profpascalperez: UOW’s SMART team wins $50K research grant https://t.co/5Fln107qZE via @illawarramerc,[],1031088529319845888
3200,RT @illawarramerc: UOW’s SMART team wins $50K research grant https://t.co/w8xL0JifJH,[],1031086126465859584
3201,UOW’s SMART team wins $50K research grant https://t.co/5Fln107qZE via @illawarramerc,[],1031047853420900352
3202,RT @illawarramerc: UOW’s SMART team wins $50K research grant https://t.co/w8xL0JifJH,[],1031015410475270144
3203,UOW’s SMART team wins $50K research grant https://t.co/bG6vOnOzTi via @illawarramerc,[],1031014360250871808
3204,RT @illawarramerc: UOW’s SMART team wins $50K research grant https://t.co/w8xL0JifJH,[],1031000090201079808
3205,RT @illawarramerc: UOW’s SMART team wins $50K research grant https://t.co/w8xL0JifJH,[],1030988578396860416
3206,UOW’s SMART team wins $50K research grant https://t.co/w8xL0JifJH,[],1030986761680375813
3207,"RT @mchughsiobhan: Take three media professionals, the enquiring minds of university students and the expertise of its academics. Stir and…",[],1030707703033651201
3208,"RT @mchughsiobhan: Take three media professionals, the enquiring minds of university students and the expertise of its academics. Stir and…",[],1029497016550739968
3209,"RT @mchughsiobhan: Take three media professionals, the enquiring minds of university students and the expertise of its academics. Stir and…",[],1028962824494542848
3210,"Take three media professionals, the enquiring minds of university students and the expertise of its academics. Stir and serve with audio-savvy storytelling! @uowresearch distilled to podcast by @WilliamVerity @h_laxton &amp; Grant  Reynolds 👏👏🎧🎤  https://t.co/C4mOjMb6uD",[],1028946094221193217
3211,RT @uowresearch: Things are looking up for @projectGELdom. With the help of a $1 million grant from the @MedResearchNSW Medical Devices Fun…,[],1028833713130549248
3212,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1030398631960961025
3213,"RT @Shudarson: Today I completed Inclusive Education Delivery Two. My this journey was Started Last Six Month. 
  Thank you So Much for Aus…",[],1030392437011832832
3214,"Today I completed Inclusive Education Delivery Two. My this journey was Started Last Six Month. 
  Thank you So Much for Australia Award, Australia Government, Australia  Embassy in Nepal, Queensland University of Technology (QUT). https://t.co/yN3zNdG8jc",[],1030381856020213760
3215,RT @apf_oz: The devil is in the detail of government bill to enable access to communications data https://t.co/ArEr504ZF3,[],1030324834113220608
3216,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1030211638895370240
3217,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1030210438166806528
3218,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1030209593073233920
3219,"@QUT_IP @FlickRubicon @DrMoniqueMann @ConversationEDU The government wants More access to our private lives?  Isn't that against the Constitution/Bill of Rights?   Sort of denies the Right to Privacy, doesn't it?",[],1030047417591377928
3220,RT @QUT_IP: The devil is in the detail of government bill to enable access to communications data @drmoniquemann https://t.co/DjhKebLX6I vi…,[],1029985429523582978
3221,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029980136303673344
3222,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029978684302585856
3223,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029978181598629890
3224,RT @PCGTW: ICYMI: The Australian government spent nearly $40m in #ISDS dispute with Philip Morris Asia over its plain packaging laws that a…,['ISDS'],1029941729493803008
3225,The devil is in the detail of government bill to enable access to communications data @drmoniquemann https://t.co/DjhKebLX6I via @ConversationEDU #privacy #infosec #waronmaths #encryption #regulation,"['privacy', 'infosec', 'waronmaths', 'encryption', 'regulation']",1029941168019136517
3226,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029941006836232192
3227,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029930341937508352
3228,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029839082506006528
3229,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029728099343073280
3230,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029689711269269504
3231,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029638621832335360
3232,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029636574709858304
3233,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029636514588778496
3234,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029636508993474562
3235,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029627609452228609
3236,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029596905024577537
3237,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029594194807992320
3238,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029580443283152897
3239,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029566098419662848
3240,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029564538427854848
3241,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029564372635475968
3242,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029564222689046528
3243,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029563275292291072
3244,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029561892581199872
3245,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029556075840729088
3246,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029552867957297153
3247,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029551247756410881
3248,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029548646704898048
3249,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029544202806280192
3250,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029542335359545344
3251,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029541701134602240
3252,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029540351206453253
3253,"RT @DrMoniqueMann: Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articl…",['aabill'],1029539921080377344
3254,"Here are my initial thoughts on the #aabill in @ConversationEDU, obviously more to come in submissions &amp; academic articles in time: https://t.co/Sg7EU0h0HF ping @CrimeJusticeQUT @QUT_IP @qutlaw @QUTmedia #waronmaths #surveillance #encryption","['aabill', 'waronmaths', 'surveillance', 'encryption']",1029539168831959041
3255,"Guests at the QUT Venue Collection launch event enjoyed canapes, refreshments and entertainment at the stunning Old Government House Brisbane. See if you can spot yourself in our latest socials... https://t.co/3TkTVnBqzS",[],1029216072392536064
3256,"Lamington Martini while checking out the QUT Venue Collection last Wednesday. Delicious, super aussie and with a beautiful backdrop of Old Government House. #cocktails #lamington #aussie  #qutvenuecollection ecollection #oldgovernmenthouse https://t.co/jzekh8HCnL August 12, 201… https://t.co/SOVhn0RWR4","['cocktails', 'lamington', 'aussie', 'qutvenuecollection', 'oldgovernmenthouse']",1028635493859295233
3257,"Following the release of the 2017 Equity Fellows reports, we take a look back to last year's Fellows Forum at @QUT. The event generated fresh insights into equity challenges and responses to them, summarised here: https://t.co/6w1OfJV6ab #HigherEd #Policy #Research #StudentEquity https://t.co/aCRAHjQbcc","['HigherEd', 'Policy', 'Research', 'StudentEquity']",1031408029055377408
3258,"RT @DrRimmer: Robots caught in the crosshairs of US-China spat @maththrills @QUT_IP https://t.co/lVubXynUHl Robotics, advanced manufacturin…",[],1030325561405657088
3259,"RT @DrRimmer: Robots caught in the crosshairs of US-China spat @maththrills @QUT_IP https://t.co/lVubXynUHl Robotics, advanced manufacturin…",[],1030324372379131905
3260,"Robots caught in the crosshairs of US-China spat @maththrills @QUT_IP https://t.co/lVubXynUHl Robotics, advanced manufacturing and Made in China 2025 policy are at the heart of the US-China trade row. #IP #trade #robotics","['IP', 'trade', 'robotics']",1030324113305264128
3261,"RT @QUT_OR: ICYMI: The @QUT_OR Funding Calendar – a comprehensive list of funding opportunities relevant to our researchers – is live, and…",[],1031387949110194176
3262,"RT @QUT: #QUT #alumni #student #staff do you have a #startup, #product, idea, service or process? Apply now for the @qutbluebox challenge t…","['QUT', 'alumni', 'student', 'staff', 'startup', 'product']",1031373783309774849
3263,"#QUT #alumni #student #staff do you have a #startup, #product, idea, service or process? Apply now for the @qutbluebox challenge to pitch your idea live &amp; win cash funding - https://t.co/46sXH6t74n #entrepreneurship #entrepreneur https://t.co/YuPQWNRx8p","['QUT', 'alumni', 'student', 'staff', 'startup', 'product', 'entrepreneurship', 'entrepreneur']",1031373325887516678
3264,"RT @ausrotaryhealth: Check out our current research opportunities - we have a number of Ian Scott PhD Scholarships (Mental Health), Funding…",[],1030288178651967488
3265,RT @DrBridgetHarris: Thanks to @AcadSocSci &amp; @CrimeJusticeQUT @QUT for funding our national #DomesticViolence #Tech workshop ➡️ #DVTech18 A…,"['DomesticViolence', 'Tech', 'DVTech18']",1029524791152332802
3266,RT @DrBridgetHarris: Thanks to @AcadSocSci &amp; @CrimeJusticeQUT @QUT for funding our national #DomesticViolence #Tech workshop ➡️ #DVTech18 A…,"['DomesticViolence', 'Tech', 'DVTech18']",1029476966783705088
3267,RT @DrBridgetHarris: Thanks to @AcadSocSci &amp; @CrimeJusticeQUT @QUT for funding our national #DomesticViolence #Tech workshop ➡️ #DVTech18 A…,"['DomesticViolence', 'Tech', 'DVTech18']",1029322615695990786
3268,RT @DrBridgetHarris: Thanks to @AcadSocSci &amp; @CrimeJusticeQUT @QUT for funding our national #DomesticViolence #Tech workshop ➡️ #DVTech18 A…,"['DomesticViolence', 'Tech', 'DVTech18']",1029215414058868736
3269,RT @DrBridgetHarris: Thanks to @AcadSocSci &amp; @CrimeJusticeQUT @QUT for funding our national #DomesticViolence #Tech workshop ➡️ #DVTech18 A…,"['DomesticViolence', 'Tech', 'DVTech18']",1029204687940071424
3270,RT @DrBridgetHarris: Thanks to @AcadSocSci &amp; @CrimeJusticeQUT @QUT for funding our national #DomesticViolence #Tech workshop ➡️ #DVTech18 A…,"['DomesticViolence', 'Tech', 'DVTech18']",1029156021971939334
3271,RT @DrBridgetHarris: Thanks to @AcadSocSci &amp; @CrimeJusticeQUT @QUT for funding our national #DomesticViolence #Tech workshop ➡️ #DVTech18 A…,"['DomesticViolence', 'Tech', 'DVTech18']",1029154793774755840
3272,RT @DrBridgetHarris: Thanks to @AcadSocSci &amp; @CrimeJusticeQUT @QUT for funding our national #DomesticViolence #Tech workshop ➡️ #DVTech18 A…,"['DomesticViolence', 'Tech', 'DVTech18']",1029142716150468608
3273,RT @DrBridgetHarris: Thanks to @AcadSocSci &amp; @CrimeJusticeQUT @QUT for funding our national #DomesticViolence #Tech workshop ➡️ #DVTech18 A…,"['DomesticViolence', 'Tech', 'DVTech18']",1029139674269245440
3274,RT @DrBridgetHarris: Thanks to @AcadSocSci &amp; @CrimeJusticeQUT @QUT for funding our national #DomesticViolence #Tech workshop ➡️ #DVTech18 A…,"['DomesticViolence', 'Tech', 'DVTech18']",1029138896280408065
3275,RT @DrBridgetHarris: Thanks to @AcadSocSci &amp; @CrimeJusticeQUT @QUT for funding our national #DomesticViolence #Tech workshop ➡️ #DVTech18 A…,"['DomesticViolence', 'Tech', 'DVTech18']",1029138808342601728
3276,RT @DrBridgetHarris: Thanks to @AcadSocSci &amp; @CrimeJusticeQUT @QUT for funding our national #DomesticViolence #Tech workshop ➡️ #DVTech18 A…,"['DomesticViolence', 'Tech', 'DVTech18']",1029137374385598464
3277,RT @DrBridgetHarris: Thanks to @AcadSocSci &amp; @CrimeJusticeQUT @QUT for funding our national #DomesticViolence #Tech workshop ➡️ #DVTech18 A…,"['DomesticViolence', 'Tech', 'DVTech18']",1029136626100854785
3278,Thanks to @AcadSocSci &amp; @CrimeJusticeQUT @QUT for funding our national #DomesticViolence #Tech workshop ➡️ #DVTech18 Amazing exchange of ideas &amp; collaborations. See the # &amp; Twitter moment for an event snapshot (&amp; our forthcoming outputs!) @DelanieWoodlock https://t.co/Wh06YlIKja,"['DomesticViolence', 'Tech', 'DVTech18']",1029135392111452160
3279,RT @arc_gov_au: #ARCNetworkMessage: Announcement of Funding—ARC Special Research Initiative 2018 https://t.co/uZRVcvJHy7 https://t.co/jaVh9…,['ARCNetworkMessage'],1028805666545184769
3280,What do you know about Connected Vehicles? Would you use them? Complete our quick 10min survey - we'd love to hear from you https://t.co/7Fz3PrcSFd #roadsafety #ConnectedVehicles #technology #DRIVING https://t.co/Y5wcHv6SjI,"['roadsafety', 'ConnectedVehicles', 'technology', 'DRIVING']",1031412276543148032
3281,"Following the release of the 2017 Equity Fellows reports, we take a look back to last year's Fellows Forum at @QUT. The event generated fresh insights into equity challenges and responses to them, summarised here: https://t.co/6w1OfJV6ab #HigherEd #Policy #Research #StudentEquity https://t.co/aCRAHjQbcc","['HigherEd', 'Policy', 'Research', 'StudentEquity']",1031408029055377408
3282,RT @skdevitt: ⁦@IFE_QUT⁩ transdisciplinary team @skdevitt ⁦@TamaraRPearce⁩ Alok Chowdhury ⁦⁦@KerrieMengersen⁩ Bayesian social platform for…,[],1031377202758053889
3283,"RT @acpns_qut: Looking for a #grant to support your #nonprofit? Come to this month's free #grantseeking tutorial at #ACPNS! 31 August, plac…","['grant', 'nonprofit', 'grantseeking', 'ACPNS']",1031318499430289409
3284,"Join us to hear ARC Laureate Fellow, Professor George Zhao discuss his world-leading research on advanced porous materials for #energy and #environmental applications - Wed 29 Aug at 10.30am. Register: https://t.co/3f2UzTTBYv #DistinguishedVisitorLecture https://t.co/MDWj0JyRMe","['energy', 'environmental', 'DistinguishedVisitorLecture']",1031314950281678852
3285,Great to see Professor Beryl Exley (previous leader of #LLTT research group) sharing important knowledge and breaking down myths about learning/teaching spelling with secondary English teachers this weekend. https://t.co/M6NqPKO066,['LLTT'],1031048876801708032
3286,"RT @QUTfoundry: Have an💡4 a business/social enterprise? We’ll help you get paid customers, starting w #marketing research. Free #QUT👉https:…","['marketing', 'QUT']",1031018650919006209
3287,RT @DrTMilesJohnson: Professor Kerry Carrington’s groundbreaking research examining women only police stations #change #inspirational #Wome…,"['change', 'inspirational']",1030838795934019585
